9.989979946416218	0
9.992609889990192	10
9.994840575902332	20
9.996671781085904	30
9.998103322421915	40
9.999135056757428	50
9.999766880919864	60
9.999998731727338	70
9.99983058599496	80
9.999262460537164	90
9.99829441216602	100
9.996926537685562	110
9.995158973882095	120
9.99299189751053	130
9.990425525276695	140
9.987460113815676	150
9.984095959666147	160
9.98033339924072	170
9.976172808792304	180
9.971614604376473	190
9.966659241809875	200
9.961307216624633	210
9.955559064018805	220
9.949415358802867	230
9.942876715342214	240
9.935943787495749	250
9.928617268550473	260
9.920897891152181	270
9.912786427232179	280
9.904283687930096	290
9.89539052351278	300
9.886107823289262	310
9.876436515521824	320
9.86637756733319	330
9.855931984609793	340
9.8451008119012	350
9.833885132315658	360
9.822286067411776	370
9.810304777086381	380
9.797942459458522	390
9.785200350749658	400
9.772079725160042	410
9.7585818947413	420
9.744708209265225	430
9.730460056088802	440
9.715838860015477	450
9.700846083152673	460
9.685483224765582	470
9.669751821127239	480
9.6536534453649	490
9.637189707302728	500
9.620362253300804	510
9.603172766090509	520
9.58562296460624	530
9.567714603813519	540
9.549449474533501	550
9.530829403263896	560
9.511856251996313	570
9.492531918030066	580
9.472858333782451	590
9.452837466595495	600
9.432471318539235	610
9.411761926211504	620
9.39071136053428	630
9.369321726546582	640
9.347595163193992	650
9.325533843114734	660
9.303139972422432	670
9.280415790485497	680
9.257363569703184	690
9.23398561527836	700
9.210284264986988	710
9.186261888944347	720
9.16192088936802	730
9.13726370033768	740
9.112292787551684	750
9.087010648080504	760
9.061419810117014	770
9.035522832723688	780
9.009322305576683	790
8.982820848706881	800
8.956021112237885	810
8.928925776121005	820
8.901537549867278	830
8.873859172276505	840
8.845893411163377	850
8.817643063080705	860
8.789110953039751	870
8.760299934227746	880
8.73121288772256	890
8.701852722204604	900
8.672222373665964	910
8.642324805116804	920
8.612163006289059	930
8.581739993337482	940
8.551058808538015	950
8.52012251998357	960
8.48893422127722	970
8.457497031222847	980
8.425814093513258	990
8.393888576415826	1000
8.361723672455652	1010
8.329322598096327	1020
8.296688593418288	1030
8.26382492179481	1040
8.230734869565667	1050
8.197421745708507	1060
8.163888881507953	1070
8.130139630222484	1080
8.096177366749105	1090
8.062005487285857	1100
8.027627408992213	1110
7.993046569647355	1120
7.958266427306398	1130
7.923290459954595	1140
7.888122165159531	1150
7.8527650597213805	1160
7.817222679321226	1170
7.781498578167486	1180
7.745596328640505	1190
7.709519520935319	1200
7.673271762702636	1210
7.636856678688071	1220
7.6002779103696785	1230
7.563539115593809	1240
7.526643968209327	1250
7.489596157700223	1260
7.452399388816673	1270
7.415057381204571	1280
7.37757386903356	1290
7.33995260062362	1300
7.30219733807024	1310
7.264311856868213	1320
7.226299945534092	1330
7.18816540522733	1340
7.149912049370178	1350
7.111543703266346	1360
7.073064203718472	1370
7.034477398644443	1380
6.995787146692612	1390
6.956997316855929	1400
6.9181117880850564	1410
6.8791344489004675	1420
6.840069197003598	1430
6.800919938887082	1440
6.761690589444108	1450
6.722385071576932	1460
6.683007315804583	1470
6.6435612598698235	1480
6.604050848345375	1490
6.5644800322394685	1500
6.524852768600737	1510
6.485173020122519	1520
6.445444754746599	1530
6.405671945266407	1540
6.365858568929749	1550
6.326008607041077	1560
6.286126044563373	1570
6.246214869719653	1580
6.206279073594138	1590
6.166322649733162	1600
6.126349593745814	1610
6.086363902904384	1620
6.046369575744633	1630
6.006370611665949	1640
5.966371010531406	1650
5.926374772267785	1660
5.886385896465585	1670
5.84640838197906	1680
5.806446226526344	1690
5.766503426289679	1700
5.726583975515809	1710
5.686691866116541	1720
5.64683108726957	1730
5.607005625019565	1740
5.567219461879566	1750
5.527476576432731	1760
5.4877809429344815	1770
5.44813653091509	1780
5.408547304782726	1790
5.369017223427007	1800
5.329550239823127	1810
5.290150300636558	1820
5.250821345828387	1830
5.211567308261321	1840
5.172392113306401	1850
5.13329967845048	1860
5.094293912904467	1870
5.055378717212412	1880
5.016557982861453	1890
4.977835591892675	1900
4.939215416512907	1910
4.900701318707504	1920
